"dataset","protocol","species","tissue.type","n_samples","n_genes","n_classes","max_class_perc","min_class_perc","measure",method,score
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"dbs","pca",0.677862758842074
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"dbs","phate",0.444504791511588
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"dbs","pmf",0.231280070917229
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"dbs","psmf",0.319320917089826
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"dbs","saucie",-0.0683141244853539
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"dbs","snmf",0.947716697964242
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"dbs","spca",0.70188765496103
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"dbs","spca.batch",0.272343423040996
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"dbs","spectral",0.187599563053925
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"dbs","srp",0
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"dbs","tsvd",0.712401715036781
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"dbs","umap",0.14593726792589
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"dbs","vasc",0.447836122085056
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"dbs","vpac",0.682532082616533
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"dbs","zifa",NA
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","bd",0.535004893312731
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","fa",0.563431201291473
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","fica",0.674564892303416
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","grp",0.011471111085429
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","icm",0.9257949488104
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","ipca",0.674564895625712
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","isomap",0.47213000829435
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","ivis",NA
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","kpca.cos",0.563978643207518
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","kpca.pol",0.626040727541282
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","kpca.rbf",0.669613346652856
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","lda",0.49542962470836
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","lle",0.671826274878522
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","lsnmf",0.892012939295236
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","mctsne",0.395755103297935
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","nmf",0.927348380759812
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","nmf2",0.248064930994163
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","nsnmf",0
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","pca",0.672328584852688
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","phate",0.59761370746023
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","pmf",0.0850105745356854
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","psmf",0.330031458543165
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","saucie",-0.0833562868438954
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","snmf",0.928215554312691
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","spca",0.703532255234545
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","spca.batch",0.388772827537145
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","spectral",0.560303456922544
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","srp",0.0112550360453797
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","tsvd",0.651049510553922
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","umap",0.3279930671971
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","vasc",0.250377023940675
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","vpac",1
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu","zifa",NA
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","bd",0.858841298049725
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","fa",0.259904349011702
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","fica",0.643292152217822
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","grp",0.0109221448182205
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","icm",0.900047444406229
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","ipca",0.599091245868187
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","isomap",0.532621775827385
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","ivis",NA
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","kpca.cos",0.751500601759191
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","kpca.pol",0.459719731626755
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","kpca.rbf",0.570603428840137
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","lda",0.71793477591748
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","lle",0.731114081097224
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","lsnmf",0.860940053047047
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","mctsne",0.470791396364027
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","nmf",0.887407562532254
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","nmf2",0.527809957089708
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","nsnmf",0.114534681399156
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","pca",0.599513925167834
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","phate",0.892754342936028
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","pmf",0.326226910338413
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","psmf",0.672426871871051
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","saucie",-0.0612286303438616
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","snmf",0.891228230309115
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","spca",0.599657056321503
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","spca.batch",0.512209841395007
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","spectral",0.738134123522984
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","srp",0
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","tsvd",0.63763898681074
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","umap",0.478223627680763
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","vasc",0.453786374557915
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","vpac",1
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc","zifa",NA
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","bd",0.484981193514418
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","fa",0.396796865133576
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","fica",0.43141712226666
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","grp",0
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","icm",0.438093878320787
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","ipca",0.431417121711804
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","isomap",0.301233692856637
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","ivis",0.790249443232426
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","kpca.cos",0.482101628778043
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","kpca.pol",0.206760274108053
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","kpca.rbf",0.181819259100903
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","lda",0.473162020890313
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","lle",0.345228618388929
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","lsnmf",0.304593397707042
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","mctsne",0.460349887955262
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","nmf",0.406617012457494
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","nmf2",0.0958357362424782
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","nsnmf",0.0284372304581325
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","pca",0.431417085365965
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","phate",0.726011914759066
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","pmf",0.204696172151191
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","psmf",0.238112209114674
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","saucie",-0.0816090594105168
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","snmf",0.309486736085706
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","spca",0.423358903735553
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","spca.batch",0.413668089744467
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","spectral",0.431294838537772
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","srp",0.0257999059701588
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","tsvd",0.414862513536561
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","umap",0.430093105806261
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","vasc",0.35153044726795
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","vpac",1
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu","zifa",0.371133862727381
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","bd",0.521700709988535
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","fa",0.402205896123728
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","fica",0.437142388828716
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","grp",0
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","icm",0.515192694765275
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","ipca",0.292628628253488
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","isomap",0.289306089542814
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","ivis",0.813123444841495
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","kpca.cos",0.400282648181335
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","kpca.pol",0.143775322111619
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","kpca.rbf",0.191003407058172
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","lda",0.528132809728115
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","lle",0.403286488879977
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","lsnmf",0.34165579655733
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","mctsne",0.399563589550708
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","nmf",0.495801400951419
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","nmf2",0.0700002340616035
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","nsnmf",0.0609687707858106
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","pca",0.292628544719725
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","phate",0.752815409413089
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","pmf",0.209525849497854
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","psmf",0.308498439347062
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","saucie",-0.0797100917322675
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","snmf",0.354351992932643
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","spca",0.326897769727054
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","spca.batch",0.397056707914024
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","spectral",0.43646539780106
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","srp",0.0790806280743244
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","tsvd",0.309956471057381
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","umap",0.429686181863326
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","vasc",0.364429856924875
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","vpac",1
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc","zifa",0.370761515668002
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","bd",0.8348654076542
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","fa",0.585313237028778
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","fica",0.624461807270783
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","grp",0
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","icm",0.775915724888775
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","ipca",0.278974015813622
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","isomap",0.239344762246341
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","ivis",1
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","kpca.cos",0.480064399831704
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","kpca.pol",0.0745882370956572
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","kpca.rbf",0.240422526805051
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","lda",0.749038804007343
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","lle",0.390970739920045
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","lsnmf",0.582771117046316
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","mctsne",0.218017488467447
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","nmf",0.741898034952766
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","nmf2",0.102127329053602
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","nsnmf",0.105893776438713
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","pca",0.278973960465116
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","phate",0.974854435735357
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","pmf",0.296021134273538
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","psmf",0.712961098025802
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","saucie",-0.262012901552258
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","snmf",0.573092047056193
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","spca",0.373702744022108
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","spca.batch",0.498761807796594
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","spectral",0.501883408187575
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","srp",0.0145622288326788
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","tsvd",0.53895330993752
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","umap",0.147396724530762
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","vasc",0.263803875889831
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","vpac",0.947149482754374
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos","zifa",0.530784423934133
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","bd",0.778203716271635
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","fa",0.495667032554622
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","fica",0.524608131800305
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","grp",0
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","icm",0.703633402157543
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","ipca",0.402637804921674
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","isomap",0.411057043615368
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","ivis",0.910640441849077
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","kpca.cos",0.463166087860987
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","kpca.pol",0.361096189382279
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","kpca.rbf",0.342331580234646
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","lda",0.705234551317174
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","lle",0.511466219023632
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","lsnmf",0.51994043840765
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","mctsne",0.497792265061048
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","nmf",0.694768915476487
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","nmf2",0.34277304638315
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","nsnmf",0.224072107844808
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","pca",0.402637788887314
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","phate",0.905816732761224
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","pmf",0.455171088046744
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","psmf",0.571079976599871
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","saucie",-0.740309846323894
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","snmf",0.515088704227867
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","spca",0.425428024402723
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","spca.batch",0.502188983895053
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","spectral",0.469028779541202
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","srp",0.270978830738918
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc","tsvd",0.413471098096767
